lambda_um,neff
1.45,2.6415956619385184
1.46,2.631471817333742
1.47,2.6213312579532273
1.48,2.7590425923153283
1.49,2.751351710330343
1.5,2.743671025583948
1.51,2.7360000705518646
1.52,2.7283383918098125
1.53,2.7206855493584436
1.54,2.713041115982518
1.55,2.705404676644897
1.56,2.7942798940773597
1.57,2.7881366282176723
1.58,2.7820146119900184
1.59,2.7759135539832305
1.6,2.7698331725968246
1.61,2.7637731955931506
1.62,2.757733359671696
1.6300000000000001,2.751713410064348
1.6400000000000001,2.7457131001505175
1.6500000000000001,2.7397321910914862
