lambda_um,neff
1.45,2.726869446108653
1.46,2.7182200978016
1.47,2.7095722383893053
1.48,2.7009252780186284
1.49,2.6922786427491205
1.5,2.683631773767589
1.51,2.8106472858924274
1.52,2.804165638073637
1.53,2.797704732482075
1.54,2.7912642129977816
1.55,2.7848437359850453
1.56,2.7784429697128727
1.57,2.7720615938070052
1.58,2.765699298728852
1.59,2.759355785280905
1.6,2.7530307641371525
1.61,2.746723955396844
1.62,2.7404350881606248
1.6300000000000001,2.7341639001274713
1.6400000000000001,2.727910137211812
1.6500000000000001,2.721673553179254
