lambda_um,neff
1.45,2.8083767304415215
1.46,2.8010880891092644
1.47,2.7938159481950393
1.48,2.7865598335592687
1.49,2.7793192879113464
1.5,2.7720938700214903
1.51,2.7648831539752385
1.52,2.7576867284673514
1.53,2.7505041961330874
1.54,2.743335172914689
1.55,2.7361792874617294
1.56,2.729036180562202
1.57,2.721905504604031
1.58,2.7147869230640014
1.59,2.707680110023913
1.6,2.70058474971138
1.61,2.693500536064652
1.62,2.686427172319961
1.6300000000000001,2.6793643706202133
1.6400000000000001,2.6723118516437694
1.6500000000000001,2.665269344252594
