lambda_um,neff
1.45,2.750306625021851
1.46,2.7420508466930875
1.47,2.733800957883533
1.48,2.725556402659852
1.49,2.7173166412036567
1.5,2.709081149020648
1.51,2.816842285463997
1.52,2.810456585772687
1.53,2.8040925266735823
1.54,2.7977497554309054
1.55,2.7914279317687436
1.56,2.7851267272914475
1.57,2.7788458249349097
1.58,2.7725849184444042
1.59,2.766343711879461
1.6,2.760121919143405
1.61,2.7539192635363787
1.62,2.747735477330574
1.6300000000000001,2.7415703013664534
1.6400000000000001,2.7354234846688703
1.6500000000000001,2.729294784082135
