lambda_um,neff
1.45,2.828522457683138
1.46,2.821560717594588
1.47,2.8146187318362745
1.48,2.8076960406189526
1.49,2.8007922009068658
1.5,2.7939067856252824
1.51,2.7870393829096076
1.52,2.7801895953941846
1.53,2.773357039538625
1.54,2.766541344988305
1.55,2.759742153969626
1.56,2.7529591207150785
1.57,2.746191910918761
1.58,2.739440201219461
1.59,2.732703678710151
1.6,2.7259820404725343
1.61,2.719274993135313
1.62,2.7125822524543612
1.6300000000000001,2.7059035429145264
1.6400000000000001,2.699238597351121
1.6500000000000001,2.6925871565903994
