lambda_um,neff
1.45,2.6003632744532967
1.46,2.756799441380634
1.47,2.7487946251731072
1.48,2.740797830212287
1.49,2.7328085364506465
1.5,2.724826239281427
1.51,2.7168504487874445
1.52,2.814368743078891
1.53,2.808064928448486
1.54,2.801782962768343
1.55,2.7955225078718433
1.56,2.789283237458886
1.57,2.783064836546224
1.58,2.776867000945458
1.59,2.770689436767129
1.6,2.7645318599499475
1.61,2.7583939958134565
1.62,2.7522755786326236
1.6300000000000001,2.7461763512336916
1.6400000000000001,2.74009606461
1.6500000000000001,2.734034477556492
