lambda_um,neff
1.45,2.7339265264697787
1.46,2.7254075746975146
1.47,2.7168922598002365
1.48,2.708380041145665
1.49,2.6998703954826504
1.5,2.6913628161951286
1.51,2.682856812599737
1.52,2.674351909284846
1.53,2.6658476454899858
1.54,2.657343574521236
1.55,2.6488392632038673
1.56,2.6403342913674557
1.57,2.631828251363911
1.58,2.623320747615863
1.59,2.6148113961943027
1.6,2.606299824424379
1.61,2.597785670517752
1.62,2.5892685832305777
1.6300000000000001,2.580748221546008
1.6400000000000001,2.5722242543802483
1.6500000000000001,2.5636963603114777
