lambda_um,neff
1.45,2.6994580196398408
1.46,2.6903434041944014
1.47,2.68122491460076
1.48,2.6721019160848094
1.49,2.6629737895018297
1.5,2.8100613086126307
1.51,2.8034477125198776
1.52,2.7968541748345506
1.53,2.790280322181746
1.54,2.783725794306229
1.55,2.77719024346483
1.56,2.7706733338487397
1.57,2.764174741036102
1.58,2.757694151472032
1.59,2.751231261975159
1.6,2.7447857792690726
1.61,2.738357419537196
1.62,2.731945907999915
1.6300000000000001,2.725550978512808
1.6400000000000001,2.7191723731847333
1.6500000000000001,2.712809842014969
