lambda_um,neff
1.45,2.604592381086125
1.46,2.59381682773886
1.47,2.750621797287169
1.48,2.7426561213603184
1.49,2.7346983100450784
1.5,2.7267478619496455
1.51,2.718804290403456
1.52,2.8148464137053266
1.53,2.8085501823453156
1.54,2.8022758756994954
1.55,2.796023155986064
1.56,2.789791697289387
1.57,2.7835811850103145
1.58,2.777391315344131
1.59,2.7712217947845432
1.6,2.765072339652972
1.61,2.75894267565103
1.62,2.7528325374352787
1.6300000000000001,2.7467416682129135
1.6400000000000001,2.7406698193574366
1.6500000000000001,2.7346167500431653
