lambda_um,neff
1.45,2.7159540446088597
1.46,2.7071342305181925
1.47,2.6983148002247117
1.48,2.689495195252413
1.49,2.6806748747396285
1.5,2.6718533147133376
1.51,2.663030007407519
1.52,2.654204460624613
1.53,2.645376197138239
1.54,2.6365447541333387
1.55,2.6277096826848356
1.56,2.6188705472700504
1.57,2.610026925315688
1.58,2.6011784067766124
1.59,2.592324593745551
1.6,2.5834651000925977
1.61,2.574599551133183
1.62,2.565727583323505
1.6300000000000001,2.5568488439824533
1.6400000000000001,2.5479629910393005
1.6500000000000001,2.5390696928062924
