lambda_um,neff
1.45,2.649498142657781
1.46,2.6395114932022756
1.47,2.6295098388671945
1.48,2.762558911137366
1.49,2.754924821974917
1.5,2.747301519355255
1.51,2.739688539432514
1.52,2.7320854324737964
1.53,2.7244917621835825
1.54,2.716907105062471
1.55,2.709331049800504
1.56,2.7017631967008353
1.57,2.7891162453591516
1.58,2.7830087385034146
1.59,2.7769223182783676
1.6,2.77085670348933
1.61,2.764811622300378
1.62,2.7587868118086765
1.6300000000000001,2.752782017639601
1.6400000000000001,2.7467969935619343
1.6500000000000001,2.740831501121868
