lambda_um,neff
1.45,2.8242555350607805
1.46,2.8172245186870617
1.47,2.8102125667827615
1.48,2.803219216475703
1.49,2.7962440216638584
1.5,2.789286552223985
1.51,2.7823463932613723
1.52,2.775423144399618
1.53,2.7685164191078364
1.54,2.7616258440622614
1.55,2.7547510585423294
1.56,2.747891713856716
1.57,2.741047472800306
1.58,2.734218009137459
1.59,2.727403007113503
1.6,2.7206021609899484
1.61,2.713815174603849
1.62,2.7070417609494846
1.6300000000000001,2.7002816417809945
1.6400000000000001,2.693534547235319
1.6500000000000001,2.6868002154739496
