lambda_um,neff
1.45,2.6843050105894855
1.46,2.674930011762839
1.47,2.6655480362322126
1.48,2.819574274789444
1.49,2.8128592853786345
1.5,2.8061645574801677
1.51,2.799489687000706
1.52,2.792834284297783
1.53,2.786197973504105
1.54,2.7795803918861006
1.55,2.7729811892363125
1.56,2.766400027297329
1.57,2.7598365792139306
1.58,2.7532905290143455
1.59,2.7467615711171742
1.6,2.7402494098635493
1.61,2.733753759072642
1.62,2.7272743416195624
1.6300000000000001,2.7208108890341585
1.6400000000000001,2.714363141119874
1.6500000000000001,2.707930845591596
