lambda_um,neff
1.45,2.7104461193334983
1.46,2.7015195041254425
1.47,2.6925912266131333
1.48,2.6836606716412827
1.49,2.6747272398273227
1.5,2.8128964992125134
1.51,2.8063274608635616
1.52,2.799778909648764
1.53,2.793250473992619
1.54,2.7867417954294673
1.55,2.7802525279955588
1.56,2.773782337651012
1.57,2.7673309017318926
1.58,2.7608979084299694
1.59,2.7544830562986404
1.6,2.7480860537840504
1.61,2.7417066187794608
1.62,2.735344478202085
1.6300000000000001,2.728999367590593
1.6400000000000001,2.722671030722985
1.6500000000000001,2.716359219253049
