lambda_um,neff
1.45,2.6877322763441507
1.46,2.678417228316211
1.47,2.669095949195996
1.48,2.6597677835026374
1.49,2.813724732338136
1.5,2.8070438891194076
1.51,2.800383042434367
1.52,2.7937418033253287
1.53,2.787119796608205
1.54,2.78051666023067
1.55,2.773932044665157
1.56,2.7673656123315444
1.57,2.7608170370502005
1.58,2.754286003522374
1.59,2.7477722068376855
1.6,2.741275352005478
1.61,2.734795153510582
1.62,2.728331334890935
1.6300000000000001,2.7218836283363324
1.6400000000000001,2.7154517743069553
1.6500000000000001,2.709035521171254
