lambda_um,neff
1.45,2.7173896435532647
1.46,2.7085790324096455
1.47,2.6997680441183087
1.48,2.6909560729201125
1.49,2.6821425288493037
1.5,2.6733268369503604
1.51,2.8081520795764754
1.52,2.8016314893878866
1.53,2.7951312697773254
1.54,2.788651063092212
1.55,2.7821905241722598
1.56,2.775749319770663
1.57,2.769327128006221
1.58,2.7629236378427695
1.59,2.756538548594794
1.6,2.750171569458217
1.61,2.7438224190645095
1.62,2.737490825057263
1.6300000000000001,2.7311765236893972
1.6400000000000001,2.7248792594405415
1.6500000000000001,2.718598784653407
