lambda_um,neff
1.45,2.716951328390748
1.46,2.70815175719677
1.47,2.6993528875572443
1.48,2.690554165450057
1.49,2.6817550545290474
1.5,2.6729550353986427
1.51,2.6641536049326526
1.52,2.6553502756361014
1.53,2.646544575048118
1.54,2.63773604518238
1.55,2.6289242420058803
1.56,2.620108734951496
1.57,2.6112891064649393
1.58,2.602464951583545
1.59,2.593635877545787
1.6,2.584801503430598
1.61,2.5759614598249936
1.62,2.5671153885190816
1.6300000000000001,2.558262942227446
1.6400000000000001,2.549403784336152
1.6500000000000001,2.5405375886745265
