lambda_um,neff
1.45,2.367840153432242
1.46,2.352938013809802
1.47,2.3379674126874517
1.48,2.322927945796415
1.49,2.3078193064981836
1.5,2.292641292750182
1.51,2.277393814774991
1.52,2.2620769034839583
1.53,2.2466907197092065
1.54,2.2312355642985517
1.55,2.2157118891365286
1.56,2.2001203091510657
1.57,2.1844616153739316
1.58,2.1687367891216645
1.59,2.1529470173669374
1.6,2.1370937093711064
1.61,2.1211785146479447
1.62,2.105203342327551
1.6300000000000001,2.089170381985905
1.6400000000000001,2.073082126000798
1.6500000000000001,2.056941393486623
