lambda_um,neff
1.45,2.829623591789257
1.46,2.8226800172463626
1.47,2.8157563847736014
1.48,2.808852235568622
1.49,2.8019671275806877
1.5,2.7951006347185112
1.51,2.788252346099053
1.52,2.781421865335885
1.53,2.7746088098656627
1.54,2.7678128103082233
1.55,2.7610335098617185
1.56,2.7542705637274594
1.57,2.747523638565158
1.58,2.7407924119758538
1.59,2.7340765720111198
1.6,2.727375816707432
1.61,2.7206898536440356
1.62,2.714018399523198
1.6300000000000001,2.7073611797713273
1.6400000000000001,2.700717928160442
1.6500000000000001,2.694088386448384
