lambda_um,neff
1.45,2.754085707389676
1.46,2.7458943565264455
1.47,2.7377096390253732
1.48,2.729531005267393
1.49,2.7213579218042465
1.5,2.713189870567783
1.51,2.7050263481208123
1.52,2.8114747601623464
1.53,2.8051266562786537
1.54,2.798799995160782
1.55,2.7924944372371643
1.56,2.7862096548147357
1.57,2.7799453315294427
1.58,2.7737011618245195
1.59,2.767476850455104
1.6,2.7612721120175694
1.61,2.755086670502451
1.62,2.748920258870019
1.6300000000000001,2.742772618645451
1.6400000000000001,2.736643499535725
1.6500000000000001,2.7305326590641728
