lambda_um,neff
1.45,2.7262264988862883
1.46,2.7175820217508395
1.47,2.708939916839576
1.48,2.700299638985374
1.49,2.6916606605599487
1.5,2.6830224707374764
1.51,2.674384574801593
1.52,2.6657464934949697
1.53,2.657107762409038
1.54,2.6484679314107864
1.55,2.639826564107068
1.56,2.631183237341944
1.57,2.622537540727614
1.58,2.6138890762062723
1.59,2.605237457641804
1.6,2.5965823104404735
1.61,2.587923271198676
1.62,2.5792599873773114
1.6300000000000001,2.5705921170010884
1.6400000000000001,2.5619193283826296
1.6500000000000001,2.553241299869964
