lambda_um,neff
1.45,2.7883745506739106
1.46,2.7807580664936764
1.47,2.7731547310665854
1.48,2.765564053915296
1.49,2.757985561511257
1.5,2.7504187964940345
1.51,2.742863316932164
1.52,2.735318695624172
1.53,2.7277845194378494
1.54,2.720260388683858
1.55,2.7127459165246277
1.56,2.7052407284131728
1.57,2.6977444615635555
1.58,2.6902567644487303
1.59,2.682777296325576
1.6,2.6753057267855818
1.61,2.667841735329483
1.62,2.6603850109649034
1.6300000000000001,2.652935251825552
1.6400000000000001,2.645492164811105
1.6500000000000001,2.638055465246901
