lambda_um,neff
1.45,2.7965022965505444
1.46,2.789019067381331
1.47,2.7815503510920565
1.48,2.774095663839389
1.49,2.766654538683053
1.5,2.759226524802264
1.51,2.751811186753385
1.52,2.7444081037676344
1.53,2.737016869087218
1.54,2.729637089334868
1.55,2.7222683839195434
1.56,2.714910384471505
1.57,2.707562734308549
1.58,2.700225087929875
1.59,2.692897110536974
1.6,2.6855784775799023
1.61,2.678268874327227
1.62,2.6709679954590437
1.6300000000000001,2.6636755446813463
1.6400000000000001,2.6563912343606253
1.6500000000000001,2.649114785178432
