lambda_um,neff
1.45,2.6679757380459224
1.46,2.829137531416474
1.47,2.8223178336477126
1.48,2.8155186413316318
1.49,2.8087395168197267
1.5,2.801980038397277
1.51,2.795239799531174
1.52,2.7885184081570875
1.53,2.78181548600473
1.54,2.775130667956667
1.55,2.768463601442171
1.56,2.761813945860778
1.57,2.755181372036187
1.58,2.748565561697782
1.59,2.741966206988447
1.6,2.7353830099975522
1.61,2.7288156823171863
1.62,2.7222639446209786
1.6300000000000001,2.7157275262637244
1.6400000000000001,2.7092061649011296
1.6500000000000001,2.702699606128491
