lambda_um,neff
1.45,2.735372977733731
1.46,2.726867031128827
1.47,2.7183641955251066
1.48,2.709863894000253
1.49,2.701365565626465
1.5,2.692868664682536
1.51,2.812890786112411
1.52,2.80644395601287
1.53,2.8000181958227195
1.54,2.7936131506864212
1.55,2.7872284782237777
1.56,2.7808638479508905
1.57,2.774518940731385
1.58,2.768193448255207
1.59,2.7618870725439115
1.6,2.7555995254805112
1.61,2.749330528363154
1.62,2.7430798114808033
1.6300000000000001,2.736847113709982
1.6400000000000001,2.7306321821313926
1.6500000000000001,2.7244347716656354
