lambda_um,neff
1.45,2.78366999684774
1.46,2.7759754726443173
1.47,2.7682932746333364
1.48,2.7606229078155313
1.49,2.7529638941585426
1.5,2.745315771817993
1.51,2.737678094400393
1.52,2.7300504302659965
1.53,2.722432361870054
1.54,2.7148234851386954
1.55,2.7072234088797247
1.56,2.69963175422421
1.57,2.692048154098864
1.58,2.6844722527265823
1.59,2.676903705154092
1.6,2.669342176805218
1.61,2.66178734305847
1.62,2.6542388888474218
1.6300000000000001,2.6466965082831506
1.6400000000000001,2.6391599042971934
1.6500000000000001,2.6316287883044773
