lambda_um,neff
1.45,2.8264429158204867
1.46,2.8194474244561487
1.47,2.812471351650461
1.48,2.8055142361188894
1.49,2.7985756333383227
1.5,2.791655114755294
1.51,2.7847522670354277
1.52,2.777866691352496
1.53,2.770998002715402
1.54,2.7641458293290304
1.55,2.7573098119900434
1.56,2.7504896035123454
1.57,2.743684868183103
1.58,2.73689528124639
1.59,2.730120528413124
1.6,2.7233603053962256
1.61,2.7166143174692783
1.62,2.7098822790475188
1.6300000000000001,2.7031639132899388
1.6400000000000001,2.6964589517215174
1.6500000000000001,2.6897671338743403
