lambda_um,neff
1.45,2.6300129616671284
1.46,2.619685664383853
1.47,2.7616856869743494
1.48,2.7539012646794943
1.49,2.7461266400835376
1.5,2.7383613249047474
1.51,2.7306048456445655
1.52,2.7228567428751935
1.53,2.7151165705650184
1.54,2.8052628863874824
1.55,2.7990554272350345
1.56,2.792869641595205
1.57,2.7867052163111192
1.58,2.7805618490089805
1.59,2.774439247601838
1.6,2.7683371298185278
1.61,2.7622552227557877
1.62,2.7561932624528764
1.6300000000000001,2.750150993486806
1.6400000000000001,2.744128168587766
1.6500000000000001,2.738124548273355
