lambda_um,neff
1.45,2.696329581274627
1.46,2.6871604919292644
1.47,2.677986859595487
1.48,2.6688080428237364
1.49,2.659623415725636
1.5,2.809256109771412
1.51,2.8026296847841112
1.52,2.7960231906733473
1.53,2.7894362534471173
1.54,2.782868512234517
1.55,2.7763196186784507
1.56,2.7697892363579175
1.57,2.7632770402408076
1.58,2.7567827161640404
1.59,2.750305960340122
1.6,2.743846478888706
1.61,2.737403987391718
1.62,2.730978210470516
1.6300000000000001,2.7245688813842692
1.6400000000000001,2.7181757416481553
1.6500000000000001,2.711798540670638
