lambda_um,neff
1.45,2.7347698463191703
1.46,2.7262678693047615
1.47,2.7177697902101814
1.48,2.7092750719154823
1.49,2.7007831947285497
1.5,2.692293655638982
1.51,2.683805967616166
1.52,2.6753196589486996
1.53,2.6668342726239764
1.54,2.6583493657438164
1.55,2.649864508977421
1.56,2.641379286046551
1.57,2.632893293243729
1.58,2.6244061389807056
1.59,2.6159174433662127
1.6,2.6074268378116128
1.61,2.5989339646633076
1.62,2.590438476860583
1.6300000000000001,2.5819400376179025
1.6400000000000001,2.5734383201307267
1.6500000000000001,2.5649330073040835
