lambda_um,neff
1.45,2.706857561929504
1.46,2.697888753020458
1.47,2.688918810908041
1.48,2.6799471718205687
1.49,2.6709732898330873
1.5,2.6619966361559335
1.51,2.6530166984684755
1.52,2.644032980296516
1.53,2.635045000431698
1.54,2.6260522923893874
1.55,2.6170544039058172
1.56,2.608050896470063
1.57,2.5990413448915266
1.58,2.590025336900161
1.59,2.5810024727789442
1.6,2.5719723650271535
1.61,2.562934638053363
1.62,2.553888927897162
1.6300000000000001,2.544834881978822
1.6400000000000001,2.535772158875954
1.6500000000000001,2.526700428126761
