lambda_um,neff
1.45,2.7449019525835734
1.46,2.7365555315671113
1.47,2.72821399145812
1.48,2.7198767686418184
1.49,2.7115433155703195
1.5,2.7032130999725
1.51,2.8154105111913568
1.52,2.8090026116780606
1.53,2.802616144385426
1.54,2.7962507557799254
1.55,2.789906104792947
1.56,2.783581862241707
1.57,2.777277710280109
1.58,2.770993341877261
1.59,2.7647284603223117
1.6,2.7584827787540975
1.61,2.7522560197145487
1.62,2.7460479147238317
1.6300000000000001,2.739858203876949
1.6400000000000001,2.7336866354599563
1.6500000000000001,2.7275329655852336
