lambda_um,neff
1.45,2.8196517148600053
1.46,2.812546236405101
1.47,2.805459087422132
1.48,2.798389801914603
1.49,2.791337930678681
1.5,2.7843030405128064
1.51,2.777284713468612
1.52,2.7702825461417135
1.53,2.7632961490001424
1.54,2.7563251457470437
1.55,2.749369172718008
1.56,2.7424278783083986
1.57,2.7355009224311893
1.58,2.728587976002415
1.59,2.721688720453064
1.6,2.714802847266186
1.61,2.707930057537558
1.62,2.7010700615588137
1.6300000000000001,2.6942225784216016
1.6400000000000001,2.6873873356420224
1.6500000000000001,2.680564068804154
