lambda_um,neff
1.45,2.78617595985224
1.46,2.7785233737752533
1.47,2.7708835653046
1.48,2.7632560421366894
1.49,2.755640328929899
1.5,2.7480359665245935
1.51,2.740442511205169
1.52,2.732859534001833
1.53,2.7252866200309547
1.54,2.7177233678697474
1.55,2.7101693889660328
1.56,2.7026243070786875
1.57,2.695087757748769
1.58,2.687559387798786
1.59,2.6800388548590233
1.6,2.6725258269194803
1.61,2.665019981905964
1.62,2.657521007278976
1.6300000000000001,2.6500285996545374
1.6400000000000001,2.642542464445669
1.6500000000000001,2.635062315523369
