lambda_um,neff
1.45,2.4160111218754134
1.46,2.4019735736341548
1.47,2.387876850796595
1.48,2.373720360306087
1.49,2.3595035747780484
1.5,2.3452260363000144
1.51,2.3308873606500673
1.52,2.3164872419616422
1.53,2.302025457864384
1.54,2.287501875130515
1.55,2.2729164558635477
1.56,2.2582692642619877
1.57,2.2435604739986794
1.58,2.2287903762550045
1.59,2.213959388452932
1.6,2.199068063729589
1.61,2.1841171012005103
1.62,2.1691073570594894
1.6300000000000001,2.1540398565637835
1.6400000000000001,2.13891580695445
1.6500000000000001,2.1237366113610934
