lambda_um,neff
1.45,2.6413041912102213
1.46,2.631174081906305
1.47,2.6210271421310782
1.48,2.7589150411213286
1.49,2.7512216695583005
1.5,2.7435384583785716
1.51,2.7358649395729957
1.52,2.7282006592250694
1.53,2.7205451768357602
1.54,2.7128980646825553
1.55,2.705258907213208
1.56,2.7942445675713286
1.57,2.7881006707204694
1.58,2.781978015536606
1.59,2.7758763105378463
1.6,2.7697952740526794
1.61,2.7637346337719038
1.62,2.7576941263231114
1.6300000000000001,2.7516734968658856
1.6400000000000001,2.7456724987070125
1.6500000000000001,2.739690892934631
