lambda_um,neff
1.45,2.655268386040753
1.46,2.6453845520440753
1.47,2.6354870739227576
1.48,2.7651252866377143
1.49,2.75753365580522
1.5,2.7499532773966795
1.51,2.742383691050578
1.52,2.7348244505433352
1.53,2.7272751231139334
1.54,2.719735288822532
1.55,2.71220453994393
1.56,2.704682480391125
1.57,2.69716872516932
1.58,2.7837362599766453
1.59,2.777660817115741
1.6,2.771606282193457
1.61,2.7655723838068784
1.62,2.7595588594842306
1.6300000000000001,2.753565455280456
1.6400000000000001,2.7475919253920176
1.6500000000000001,2.741638031790987
