lambda_um,neff
1.45,2.8182636147550504
1.46,2.8111351609141946
1.47,2.804024796823566
1.48,2.7969320551852914
1.49,2.789856485496133
1.5,2.782797653257424
1.51,2.7757551392262827
1.52,2.768728538706617
1.53,2.7617174608779718
1.54,2.754721528158452
1.55,2.747740375602378
1.56,2.7407736503280065
1.57,2.7338210109756447
1.58,2.7268821271935217
1.59,2.719956679149923
1.6,2.7130443570708263
1.61,2.7061448608008734
1.62,2.6992578993869007
1.6300000000000001,2.692383190682523
1.6400000000000001,2.6855204609730623
1.6500000000000001,2.678669444619359
