lambda_um,neff
1.45,2.7351638034711225
1.46,2.7266536109634543
1.47,2.718146461956356
1.48,2.7096417784998206
1.49,2.7011389986188754
1.5,2.6926375755257337
1.51,2.812835620992333
1.52,2.8063877733642553
1.53,2.7999609823596625
1.54,2.7935548929982197
1.55,2.787169162773866
1.56,2.780803461076184
1.57,2.774457468641304
1.58,2.768130877031032
1.59,2.7618233881377305
1.6,2.755534713714534
1.61,2.749264574928867
1.62,2.7430127019380346
1.6300000000000001,2.7367788334861394
1.6400000000000001,2.7305627165206796
1.6500000000000001,2.724364105828044
