lambda_um,neff
1.45,2.6139942442583157
1.46,2.603382624225763
1.47,2.754712638920147
1.48,2.7468132630284305
1.49,2.738922440715777
1.5,2.7310396748323504
1.51,2.7231644829590866
1.52,2.815916948984967
1.53,2.809636956176982
1.54,2.80337903368308
1.55,2.7971428441622743
1.56,2.790928062134539
1.57,2.784734373431224
1.58,2.778561474672758
1.59,2.7724090727727075
1.6,2.7662768844667958
1.61,2.7601646358652667
1.62,2.7540720620278
1.6300000000000001,2.747998906558148
1.6400000000000001,2.7419449212213514
1.6500000000000001,2.7359098655765552
