lambda_um,neff
1.45,2.7373940208544183
1.46,2.728922091906063
1.47,2.720453656602566
1.48,2.7119881410247446
1.49,2.703524987266553
1.5,2.6950636526471126
1.51,2.8134247029949435
1.52,2.8069861555362134
1.53,2.8005687558476398
1.54,2.7941721493729097
1.55,2.7877959940289223
1.56,2.78143995962698
1.57,2.775103727323396
1.58,2.768786989099265
1.59,2.7624894472645107
1.6,2.7562108139884276
1.61,2.7499508108528454
1.62,2.743709168428212
1.6300000000000001,2.737485625869864
1.6400000000000001,2.7312799305346407
1.6500000000000001,2.7250918376166573
