lambda_um,neff
1.45,2.6691389669221293
1.46,2.659528141359643
1.47,2.6499089560759668
1.48,2.640280804221487
1.49,2.630643097533924
1.5,2.6209952656987068
1.51,2.6113367557586638
1.52,2.6016670315722887
1.53,2.5919855733189143
1.54,2.582291877047612
1.55,2.572585454271127
1.56,2.562865831600381
1.57,2.5531325504208637
1.58,2.5433851666085157
1.59,2.5336232502846805
1.6,2.5238463856095827
1.61,2.51405417061321
1.62,2.504246217063484
1.6300000000000001,2.494422150371
1.6400000000000001,2.4845816095303888
1.6500000000000001,2.474724247097994
