lambda_um,neff
1.45,2.7925661472017476
1.46,2.785018425165421
1.47,2.777484556942396
1.48,2.7699640554997753
1.49,2.7624564507294087
1.5,2.75496128866555
1.51,2.7474781307440947
1.52,2.7400065531018343
1.53,2.732546145913898
1.54,2.725096512765506
1.55,2.7176572700587514
1.56,2.7102280464498305
1.57,2.7028084823168834
1.58,2.6953982292559195
1.59,2.6879969496035687
1.6,2.680604315985391
1.61,2.6732200108880306
1.62,2.6658437262543853
1.6300000000000001,2.658475163100106
1.6400000000000001,2.6511140311508146
1.6500000000000001,2.643760048498845
