lambda_um,neff
1.45,2.639975262260138
1.46,2.629873327932462
1.47,2.619757691506531
1.48,2.6096277244647177
1.49,2.599482818119747
1.5,2.5893223830723118
1.51,2.5791458487240773
1.52,2.5689526628457005
1.53,2.558742291198818
1.54,2.548514217208919
1.55,2.538267941691016
1.56,2.528002982624191
1.57,2.5177188749767057
1.58,2.507415170579879
1.59,2.4970914380508407
1.6,2.4867472627642444
1.61,2.47638224687238
1.62,2.4659960093743885
1.6300000000000001,2.4555881862343343
1.6400000000000001,2.4451584305490797
1.6500000000000001,2.4347064127664666
