lambda_um,neff
1.45,2.758661174262394
1.46,2.7505451605578064
1.47,2.7424365798980963
1.48,2.7343348878394735
1.49,2.726239556123303
1.5,2.7181500718841187
1.51,2.7100659368991677
1.52,2.812707991332969
1.53,2.8063786109146767
1.54,2.800070841560132
1.55,2.793784344211422
1.56,2.787518791683041
1.57,2.7812738681122844
1.58,2.775049268437549
1.59,2.7688446979025816
1.6,2.7626598715858326
1.61,2.756494513953169
1.62,2.750348358433319
1.6300000000000001,2.7442211470127877
1.6400000000000001,2.7381126298527803
1.6500000000000001,2.7320225649234833
