lambda_um,neff
1.45,2.815634145438068
1.46,2.808462875500478
1.47,2.8013092653700626
1.48,2.7941728457713664
1.49,2.787053164234731
1.5,2.779949784306843
1.51,2.7728622848026223
1.52,2.7657902590968053
1.53,2.758733314453583
1.54,2.7516910713901743
1.55,2.7446631630752756
1.56,2.737649234757399
1.57,2.730648943223943
1.58,2.723661956287612
1.59,2.716687952299679
1.6,2.7097266196882566
1.61,2.7027776565203965
1.62,2.6958407700853857
1.6300000000000001,2.6889156765029885
1.6400000000000001,2.6820021003452332
1.6500000000000001,2.675099774285697
