lambda_um,neff
1.45,2.8323854434309195
1.46,2.825486342405499
1.47,2.8186076172184147
1.48,2.8117488108221527
1.49,2.804909482907822
1.5,2.798089209112349
1.51,2.791287580266544
1.52,2.784504201683189
1.53,2.7777386924827256
1.54,2.7709906849529067
1.55,2.7642598239432052
1.56,2.757545766289083
1.57,2.750848180266611
1.58,2.744166745074828
1.59,2.7375011503440456
1.6,2.730851095669809
1.61,2.7242162901699007
1.62,2.717596452063917
1.6300000000000001,2.710991308273559
1.6400000000000001,2.704400594043623
1.6500000000000001,2.69782405258118
