lambda_um,neff
1.45,2.824368573164617
1.46,2.8173397391927257
1.47,2.810329999838449
1.48,2.8033388925458933
1.49,2.7963659715319418
1.5,2.789410806995003
1.51,2.78247298436503
1.52,2.775552103592776
1.53,2.768647778477557
1.54,2.7617596360285726
1.55,2.754887315861057
1.56,2.74803046962239
1.57,2.7411887604487695
1.58,2.734361862449209
1.59,2.7275494602162214
1.6,2.720751248361497
1.61,2.7139669310752
1.62,2.707196221707582
1.6300000000000001,2.7004388423717587
1.6400000000000001,2.693694523566511
1.6500000000000001,2.686963003818117
