lambda_um,neff
1.45,2.7124624809914843
1.46,2.7035682466079063
1.47,2.694672671441575
1.48,2.6857751416486857
1.49,2.6768750591257695
1.5,2.813418720067838
1.51,2.80685745234114
1.52,2.8003167364066144
1.53,2.7937962007587345
1.54,2.7872954869971496
1.55,2.7808142492185306
1.56,2.7743521534384232
1.57,2.7679088770432405
1.58,2.761484108269949
1.59,2.755077545711898
1.6,2.7486888978497412
1.61,2.7423178826059185
1.62,2.7359642269210642
1.6300000000000001,2.7296276663517514
1.6400000000000001,2.723307944687959
1.6500000000000001,2.717004813589643
