lambda_um,neff
1.45,2.720017969554252
1.46,2.711252758608886
1.47,2.702487715293515
1.48,2.693722238989227
1.49,2.684955744921337
1.5,2.676187663376097
1.51,2.80884311861507
1.52,2.8023334544087817
1.53,2.795844268311681
1.54,2.789375203179274
1.55,2.7829259143572913
1.56,2.7764960691040055
1.57,2.7700853460415735
1.58,2.7636934346355106
1.59,2.757320034700291
1.6,2.750964855930056
1.61,2.7446276174526045
1.62,2.7383080474057717
1.6300000000000001,2.7320058825346596
1.6400000000000001,2.7257208678089992
1.6500000000000001,2.719452756059183
