lambda_um,neff
1.45,2.392814329001426
1.46,2.3783608725296013
1.47,2.363843692667844
1.48,2.3492622724134047
1.49,2.3346161740586036
1.5,2.3199050443319242
1.51,2.305128620077348
1.52,2.2902867345099547
1.53,2.275379324087598
1.54,2.2604064360391125
1.55,2.2453682365970073
1.56,2.23026501997942
1.57,2.2150972181737933
1.58,2.1998654115741845
1.59,2.1845703405273245
1.6,2.1692129178447668
1.61,2.1537942423389027
1.62,2.1383156134419137
1.6300000000000001,2.1227785469664453
1.6400000000000001,2.1071847920658513
1.6500000000000001,2.0915363494491275
