lambda_um,neff
1.45,2.656035035671518
1.46,2.6462070160783635
1.47,2.636368374170994
1.48,2.6265184966228605
1.49,2.6166567892883354
1.5,2.6067826766042166
1.51,2.5968956010431605
1.52,2.5869950226182326
1.53,2.5770804184371463
1.54,2.567151282303035
1.55,2.5572071243633685
1.56,2.547247470802742
1.57,2.537271863580903
1.58,2.527279860213951
1.59,2.517271033598456
1.6,2.507244971878074
1.61,2.4972012783520525
1.62,2.4871395714253417
1.6300000000000001,2.4770594846003164
1.6400000000000001,2.4669606665099777
1.6500000000000001,2.456842780993
