lambda_um,neff
1.45,2.693425444786806
1.46,2.684206706890146
1.47,2.674982841900948
1.48,2.665753203216954
1.49,2.6565171597641974
1.5,2.808508585924955
1.51,2.801870451210458
1.52,2.795252135549471
1.53,2.7886532644986954
1.54,2.782073476739031
1.55,2.7755124234682045
1.56,2.768969767823251
1.57,2.7624451843333326
1.58,2.7559383584000923
1.59,2.7494489858042472
1.6,2.7429767722374137
1.61,2.7365214328571774
1.62,2.7300826918644963
1.6300000000000001,2.7236602821022116
1.6400000000000001,2.717253944673315
1.6500000000000001,2.7108634285784636
