lambda_um,neff
1.45,2.476503048784736
1.46,2.4635444000651017
1.47,2.450538837853652
1.48,2.4374856669215688
1.49,2.424384233704611
1.5,2.4112339277853736
1.51,2.398034183591766
1.52,2.3847844823234357
1.53,2.371484354118286
1.54,2.358133380469932
1.55,2.344731196913167
1.56,2.331277495989239
1.57,2.317772030509855
1.58,2.3042146171360445
1.59,2.2906051402913805
1.6,2.2769435564297043
1.61,2.2632298986786
1.62,2.2494642818814405
1.6300000000000001,2.2356469080620354
1.6400000000000001,2.221778072337175
1.6500000000000001,2.2078581693035777
