lambda_um,neff
1.45,2.79456482578867
1.46,2.7870498611586143
1.47,2.7795490853660234
1.48,2.772062013003073
1.49,2.7645881755755637
1.5,2.7571271207199013
1.51,2.7496784114615975
1.52,2.742241625513756
1.53,2.7348163546133852
1.54,2.727402203892846
1.55,2.7199987912855166
1.56,2.712605746961793
1.57,2.7052227127964534
1.58,2.6978493418634004
1.59,2.690485297957343
1.6,2.6831302551411165
1.61,2.6757838973168946
1.62,2.668445917819825
1.6300000000000001,2.661116019033718
1.6400000000000001,2.6537939120270218
1.6500000000000001,2.6464793162079903
