lambda_um,neff
1.45,2.720259512623753
1.46,2.7114992427184217
1.47,2.702739220604167
1.48,2.6939788469364965
1.49,2.6852175382403773
1.5,2.676454726127567
1.51,2.808906455741847
1.52,2.8023979615249637
1.53,2.7959099607570876
1.54,2.789442096439409
1.55,2.7829940240647746
1.56,2.7765654110392877
1.57,2.7701559361340684
1.58,2.763765288964543
1.59,2.7573931694961806
1.6,2.751039287575048
1.61,2.7447033624818835
1.62,2.7383851225085465
1.6300000000000001,2.7320843045551055
1.6400000000000001,2.725800653747264
1.6500000000000001,2.719533923072499
