lambda_um,neff
1.45,2.8297229362749663
1.46,2.8227812742026805
1.47,2.8158595804230395
1.48,2.808957396403216
1.49,2.8020742803644567
1.5,2.795209806489642
1.51,2.788363564172225
1.52,2.7815351573044715
1.53,2.7747242036040394
1.54,2.767930333974149
1.55,2.761153191898566
1.56,2.754392432866494
1.57,2.747647723827963
1.58,2.740918742676557
1.59,2.7342051777588106
1.6,2.727506727408468
1.61,2.7208230995044067
1.62,2.71415401105082
1.6300000000000001,2.7074991877785033
1.6400000000000001,2.700858363766126
1.6500000000000001,2.6942312810806657
