lambda_um,neff
1.45,2.5404616706179435
1.46,2.5286316658307015
1.47,2.516767896043564
1.48,2.504869655272129
1.49,2.492936265766359
1.5,2.480967078235763
1.51,2.468961472187415
1.52,2.4569188563804234
1.53,2.444838669400242
1.54,2.4327203803544903
1.55,2.4205634896971997
1.56,2.4083675301829492
1.57,2.396132067958242
1.58,2.383856703794521
1.59,2.3715410744693863
1.6,2.35918485430288
1.61,2.3467877568559654
1.62,2.3343495367991256
1.6300000000000001,2.321869991959646
1.6400000000000001,2.3093489655568664
1.6500000000000001,2.2967863486352416
