lambda_um,neff
1.45,2.8142645855998425
1.46,2.807071001108483
1.47,2.7998948519564952
1.48,2.7927356678299167
1.49,2.785592995226396
1.5,2.7784663966662833
1.51,2.7713554499446764
1.52,2.764259747423553
1.53,2.7571788953615766
1.54,2.7501125132782027
1.55,2.7430602333524177
1.56,2.7360216998516225
1.57,2.7289965685909574
1.58,2.721984506420305
1.59,2.7149851907379055
1.6,2.7079983090291377
1.61,2.701023558428619
1.62,2.6940606453057994
1.6300000000000001,2.6871092848703917
1.6400000000000001,2.680169200798577
1.6500000000000001,2.673240124879297
