lambda_um,neff
1.45,2.7375985670347687
1.46,2.729130783381907
1.47,2.72066655901067
1.48,2.712205320992544
1.49,2.703746512430538
1.5,2.695289591671542
1.51,2.8134786947952097
1.52,2.807041142628159
1.53,2.8006247512088267
1.54,2.794229166102541
1.55,2.787854045348629
1.56,2.7814990588814177
1.57,2.7751638879816136
1.58,2.768848224754699
1.59,2.7625517716363404
1.6,2.7562742409221936
1.61,2.7500153543214134
1.62,2.743774842532336
1.6300000000000001,2.737552444839115
1.6400000000000001,2.731347908728267
1.6500000000000001,2.7251609895242384
