lambda_um,neff
1.45,2.6521382849295243
1.46,2.642197760346346
1.47,2.632242814308122
1.48,2.7637342554485604
1.49,2.7561192712645335
1.5,2.7485152748713046
1.51,2.7409218037487113
1.52,2.733338409495823
1.53,2.7257646571553713
1.54,2.718200124572275
1.55,2.7106444017869644
1.56,2.7030970904588316
1.57,2.7894440180679974
1.58,2.7833413993287595
1.59,2.777259911226242
1.6,2.771199272719292
1.61,2.7651592121243627
1.62,2.759139466689881
1.6300000000000001,2.7531397821912282
1.6400000000000001,2.747159912545941
1.6500000000000001,2.7411996194476798
