lambda_um,neff
1.45,2.7073189178768406
1.46,2.6983372276855855
1.47,2.689353183596834
1.48,2.6803661631536024
1.49,2.671375559582972
1.5,2.8120897351768335
1.51,2.8055076738477784
1.52,2.7989459663995455
1.53,2.792404240537522
1.54,2.785882137077274
1.55,2.7793793093366674
1.56,2.7728954225579954
1.57,2.7664301533599094
1.58,2.7599831892175346
1.59,2.753554227968419
1.6,2.747142977343655
1.61,2.74074915452251
1.62,2.7343724857091565
1.6300000000000001,2.7280127057306522
1.6400000000000001,2.721669557654351
1.6500000000000001,2.7153427924250186
