lambda_um,neff
1.45,2.626988556803805
1.46,2.6166079826171775
1.47,2.7603667990190934
1.48,2.7525607475931313
1.49,2.744764262853408
1.5,2.7369768549422977
1.51,2.729198048777321
1.52,2.72142738333881
1.53,2.7136644109955266
1.54,2.8049063604517803
1.55,2.798693486782611
1.56,2.792502237006949
1.57,2.786332297788758
1.58,2.7801833665763467
1.59,2.774055151106179
1.6,2.767947368931799
1.61,2.761859746976065
1.62,2.7557920211056754
1.6300000000000001,2.749743935726559
1.6400000000000001,2.7437152433992815
1.6500000000000001,2.737705704473293
