lambda_um,neff
1.45,2.665198918145176
1.46,2.655487769535789
1.47,2.6457651320634943
1.48,2.7695549057567477
1.49,2.7620351162220422
1.5,2.754527330875691
1.51,2.747031094188838
1.52,2.7395459647920113
1.53,2.7320715147992543
1.54,2.7246073291662443
1.55,2.7171530050834463
1.56,2.709708151399142
1.57,2.702272388072946
1.58,2.6948453456569537
1.59,2.7789343965488276
1.6,2.772898616179901
1.61,2.766883638922096
1.62,2.7608892028652154
1.6300000000000001,2.754915054621118
1.6400000000000001,2.748960948938526
1.6500000000000001,2.7430266483369983
